PassengerId,HomePlanet,CryoSleep,Cabin,Destination,VIP,Transported,Group,GroupNum,GroupSize,Deck,Side,RoomService_Trimmed,FoodCourt_Cat,Spa_Trimmed,VRDeck_Trimmed,ShoppingMall_Cat,FamilySize_Cat
8156_01,Earth,False,G/1321/P,PSO J318.5-22,False,False,8156,1,1,G,P,90.0,1-50,244.0,56.0,101+,1+
8157_01,Earth,False,G/1313/S,TRAPPIST-1e,False,True,8157,1,6,G,S,0.0,0,0.0,0.0,0,1+
8157_02,Earth,False,F/1560/S,55 Cancri e,False,False,8157,2,6,F,S,1663.0,0,229.0,0.0,101+,1+
8157_03,Earth,False,G/1313/S,TRAPPIST-1e,False,False,8157,3,6,G,S,0.0,0,1910.0,0.0,101+,1+
8157_04,Earth,True,G/1313/S,TRAPPIST-1e,False,True,8157,4,6,G,S,0.0,0,0.0,0.0,0,1+
8157_05,Earth,False,G/1313/S,55 Cancri e,False,True,8157,5,6,G,S,0.0,0,0.0,0.0,0,1+
8157_06,Earth,False,G/1313/S,TRAPPIST-1e,False,True,8157,6,6,G,S,0.0,0,0.0,0.0,0,1+
8158_01,Mars,False,F/1686/P,TRAPPIST-1e,False,False,8158,1,1,F,P,953.0,0,0.0,0.0,101+,1+
8159_01,Earth,False,F/1687/P,TRAPPIST-1e,False,False,8159,1,1,F,P,0.0,0,622.0,8.0,0,1+
8161_01,Earth,False,F/1688/P,TRAPPIST-1e,False,False,8161,1,1,F,P,1157.0,1-50,0.0,0.0,1-50,1+
8162_01,Europa,False,E/524/P,TRAPPIST-1e,False,False,8162,1,1,E,P,0.0,101+,889.0,1090.0,0,1+
8164_01,Earth,False,G/1314/S,TRAPPIST-1e,False,False,8164,1,1,G,S,0.0,101+,0.0,900.0,0,1+
8165_01,Mars,False,E/525/P,TRAPPIST-1e,False,False,8165,1,1,E,P,279.0,1-50,718.0,0.0,1-50,1+
8167_01,Earth,True,G/1315/S,PSO J318.5-22,False,True,8167,1,1,G,S,0.0,0,0.0,0.0,0,1+
8168_01,Earth,False,F/1561/S,55 Cancri e,False,False,8168,1,8,F,S,7.0,101+,6.0,13.0,0,1+
8168_02,Earth,False,F/1561/S,TRAPPIST-1e,False,False,8168,2,8,F,S,293.0,101+,1.0,200.0,1-50,1+
8168_03,Earth,False,F/1561/S,TRAPPIST-1e,False,False,8168,3,8,F,S,644.0,0,0.0,2.0,0,1+
8168_04,Earth,False,F/1561/S,TRAPPIST-1e,False,False,8168,4,8,F,S,4.0,0,20.0,831.0,1-50,1+
8168_05,Earth,False,G/1316/S,TRAPPIST-1e,False,False,8168,5,8,G,S,753.0,0,0.0,0.0,0,1+
8168_06,Earth,False,G/1316/S,TRAPPIST-1e,False,True,8168,6,8,G,S,0.0,101+,0.0,0.0,1-50,1+
8168_07,Earth,True,G/1316/S,PSO J318.5-22,False,True,8168,7,8,G,S,0.0,0,0.0,0.0,0,1+
8168_08,Earth,True,G/1316/S,TRAPPIST-1e,False,True,8168,8,8,G,S,0.0,0,0.0,0.0,0,1+
8171_01,Earth,False,F/1690/P,TRAPPIST-1e,False,False,8171,1,1,F,P,0.0,0,154.0,0.0,101+,1+
8173_01,Europa,False,C/304/S,TRAPPIST-1e,False,True,8173,1,1,C,S,0.0,101+,521.0,4.0,0,1+
8175_01,Europa,True,C/305/S,TRAPPIST-1e,False,True,8175,1,1,C,S,0.0,0,0.0,0.0,0,1+
8176_01,Europa,False,A/98/S,55 Cancri e,False,False,8176,1,1,A,S,5.0,101+,181.0,3027.0,0,1
8177_01,Earth,False,G/1317/S,TRAPPIST-1e,False,False,8177,1,1,G,S,116.0,0,2.0,227.0,101+,1+
8178_01,Earth,True,G/1318/S,TRAPPIST-1e,False,True,8178,1,1,G,S,0.0,0,0.0,0.0,0,1+
8182_01,Earth,False,F/1564/S,PSO J318.5-22,False,False,8182,1,1,F,S,0.0,101+,0.0,532.0,1-50,1+
8186_01,Earth,False,G/1319/S,55 Cancri e,False,True,8186,1,4,G,S,0.0,0,0.0,0.0,0,1+
8186_02,Earth,True,G/1319/S,PSO J318.5-22,False,True,8186,2,4,G,S,0.0,0,0.0,0.0,0,1+
8186_03,Earth,False,G/1319/S,TRAPPIST-1e,False,False,8186,3,4,G,S,0.0,0,0.0,0.0,0,1+
8186_04,Earth,True,G/1319/S,PSO J318.5-22,False,False,8186,4,4,G,S,0.0,0,0.0,0.0,0,1+
8189_01,Europa,False,C/271/P,TRAPPIST-1e,False,False,8189,1,1,C,P,0.0,101+,0.0,2478.0,0,1+
8190_01,Europa,True,B/320/S,55 Cancri e,False,True,8190,1,1,B,S,0.0,0,0.0,0.0,0,1
8191_01,Earth,False,G/1320/S,PSO J318.5-22,False,False,8191,1,1,G,S,0.0,0,751.0,4.0,1-50,1+
8192_01,Earth,False,F/1566/S,TRAPPIST-1e,False,False,8192,1,1,F,S,539.0,1-50,900.0,0.0,1-50,1+
8194_01,Earth,False,F/1567/S,TRAPPIST-1e,False,True,8194,1,1,F,S,0.0,0,30.0,0.0,101+,1+
8197_01,Earth,False,F/1693/P,55 Cancri e,False,False,8197,1,1,F,P,598.0,0,118.0,0.0,0,1+
8199_01,Earth,False,G/1329/P,TRAPPIST-1e,False,False,8199,1,1,G,P,0.0,0,0.0,0.0,0,1+
8200_01,Earth,True,G/1330/P,PSO J318.5-22,False,True,8200,1,1,G,P,0.0,0,0.0,0.0,0,1+
8202_01,Europa,False,C/306/S,TRAPPIST-1e,False,True,8202,1,6,C,S,0.0,0,0.0,0.0,0,1+
8202_02,Europa,False,C/306/S,TRAPPIST-1e,False,True,8202,2,6,C,S,0.0,0,0.0,0.0,0,1+
8202_03,Earth,True,C/306/S,TRAPPIST-1e,False,True,8202,3,6,C,S,0.0,0,0.0,0.0,0,1+
8202_04,Europa,False,C/306/S,TRAPPIST-1e,False,True,8202,4,6,C,S,19.0,101+,421.0,517.0,0,1+
8202_05,Europa,False,C/306/S,55 Cancri e,False,False,8202,5,6,C,S,0.0,101+,0.0,5567.159999999996,1-50,1+
8202_06,Europa,True,C/306/S,TRAPPIST-1e,False,True,8202,6,6,C,S,0.0,0,0.0,0.0,0,1+
8203_01,Europa,False,C/307/S,55 Cancri e,False,False,8203,1,2,C,S,0.0,101+,6.0,0.0,0,1+
8203_02,Europa,True,C/307/S,TRAPPIST-1e,False,True,8203,2,2,C,S,0.0,0,0.0,0.0,0,1+
8204_01,Europa,False,E/541/S,TRAPPIST-1e,False,False,8204,1,2,E,S,0.0,101+,73.0,748.0,101+,1+
8204_02,Europa,False,E/541/S,TRAPPIST-1e,False,False,8204,2,2,E,S,209.0,101+,171.0,472.0,101+,1+
8205_01,Earth,False,G/1331/P,TRAPPIST-1e,False,False,8205,1,1,G,P,625.0,0,0.0,0.0,1-50,1+
8207_01,Mars,True,F/1695/P,TRAPPIST-1e,False,True,8207,1,1,F,P,0.0,0,0.0,0.0,0,1+
8208_01,Earth,True,G/1322/S,PSO J318.5-22,False,True,8208,1,1,G,S,0.0,0,0.0,0.0,0,1+
8209_01,Earth,False,G/1332/P,TRAPPIST-1e,False,True,8209,1,1,G,P,6.0,101+,0.0,0.0,101+,1+
8210_01,Mars,False,D/241/S,TRAPPIST-1e,False,False,8210,1,1,D,S,1282.0,0,495.0,0.0,1-50,1+
8211_01,Earth,True,G/1323/S,55 Cancri e,False,True,8211,1,1,G,S,0.0,0,0.0,0.0,0,1+
8212_01,Earth,False,F/1569/S,PSO J318.5-22,False,False,8212,1,1,F,S,487.0,0,12.0,0.0,51-100,1+
8213_01,Earth,False,G/1333/P,TRAPPIST-1e,False,False,8213,1,1,G,P,0.0,1-50,0.0,881.0,1-50,1+
8214_01,Europa,True,D/242/S,TRAPPIST-1e,False,True,8214,1,1,D,S,0.0,0,0.0,0.0,0,1
8216_01,Earth,False,G/1334/P,TRAPPIST-1e,False,True,8216,1,1,G,P,22.0,0,0.0,1.0,101+,1+
8217_01,Earth,False,F/1570/S,TRAPPIST-1e,False,False,8217,1,1,F,S,0.0,1-50,0.0,746.0,1-50,1+
8218_01,Europa,True,B/272/P,TRAPPIST-1e,False,True,8218,1,1,B,P,0.0,0,0.0,0.0,0,1+
8219_01,Earth,False,G/1335/P,TRAPPIST-1e,False,False,8219,1,1,G,P,3.0,0,1773.0,0.0,1-50,1+
8220_01,Europa,False,A/99/S,TRAPPIST-1e,False,True,8220,1,1,A,S,0.0,101+,136.0,32.0,1-50,1+
8221_01,Mars,True,F/1696/P,TRAPPIST-1e,False,True,8221,1,1,F,P,0.0,0,0.0,0.0,0,1+
8222_01,Mars,False,D/257/P,TRAPPIST-1e,False,False,8222,1,2,D,P,1054.0,101+,645.0,0.0,101+,1+
8222_02,Mars,False,F/1697/P,TRAPPIST-1e,False,True,8222,2,2,F,P,32.0,101+,0.0,0.0,1-50,1+
8224_01,Earth,True,G/1325/S,TRAPPIST-1e,False,False,8224,1,1,G,S,0.0,0,0.0,0.0,0,1+
8225_01,Mars,False,G/734/S,TRAPPIST-1e,False,False,8225,1,1,G,S,85.0,0,0.0,248.0,101+,1+
8226_01,Mars,True,F/1572/S,TRAPPIST-1e,False,True,8226,1,3,F,S,0.0,0,0.0,0.0,0,1+
8226_02,Mars,True,F/1572/S,TRAPPIST-1e,False,True,8226,2,3,F,S,0.0,0,0.0,0.0,0,1+
8226_03,Mars,True,F/1572/S,TRAPPIST-1e,False,True,8226,3,3,F,S,0.0,0,0.0,0.0,0,1+
8227_01,Earth,False,E/527/P,TRAPPIST-1e,False,True,8227,1,1,E,P,14.0,101+,12.0,9.0,101+,1+
8229_01,Earth,True,G/1336/P,TRAPPIST-1e,False,True,8229,1,1,G,P,0.0,0,0.0,0.0,0,1+
8231_01,Earth,False,G/1327/S,TRAPPIST-1e,False,True,8231,1,2,G,S,201.0,101+,0.0,0.0,0,1+
8231_02,Earth,False,G/1327/S,TRAPPIST-1e,False,False,8231,2,2,G,S,0.0,0,208.0,587.0,101+,1+
8232_01,Earth,False,F/1574/S,TRAPPIST-1e,False,False,8232,1,1,F,S,5.0,101+,123.0,440.0,0,1+
8233_01,Earth,False,F/1575/S,TRAPPIST-1e,False,False,8233,1,2,F,S,0.0,0,0.0,18.0,101+,1+
8233_02,Earth,False,F/1575/S,TRAPPIST-1e,False,False,8233,2,2,F,S,72.0,0,0.0,809.0,1-50,1+
8235_01,Earth,False,F/1576/S,TRAPPIST-1e,False,False,8235,1,1,F,S,0.0,1-50,1149.0,249.0,1-50,1+
8237_01,Earth,False,F/1577/S,TRAPPIST-1e,False,False,8237,1,1,F,S,511.0,0,267.0,0.0,0,1+
8238_01,Earth,False,F/1578/S,TRAPPIST-1e,False,False,8238,1,2,F,S,749.0,1-50,0.0,29.0,0,1+
8238_02,Earth,True,G/1328/S,55 Cancri e,False,False,8238,2,2,G,S,0.0,0,0.0,0.0,0,1+
8239_01,Earth,False,F/1579/S,55 Cancri e,False,False,8239,1,1,F,S,499.0,0,1.0,1.0,101+,1+
8242_01,Earth,False,G/1330/S,TRAPPIST-1e,False,True,8242,1,1,G,S,2.0,1-50,8.0,0.0,101+,1+
8243_01,Earth,False,G/1331/S,TRAPPIST-1e,False,False,8243,1,1,G,S,0.0,1-50,795.0,69.0,0,1+
8244_01,Earth,False,G/1337/P,TRAPPIST-1e,False,False,8244,1,1,G,P,1007.0,0,9.0,0.0,0,1+
8247_01,Europa,False,D/258/P,TRAPPIST-1e,False,True,8247,1,1,D,P,0.0,101+,686.0,173.0,1-50,1+
8248_01,Earth,True,G/1339/P,TRAPPIST-1e,False,False,8248,1,2,G,P,0.0,0,0.0,0.0,0,1+
8248_02,Earth,False,G/1339/P,PSO J318.5-22,False,False,8248,2,2,G,P,309.0,0,0.0,463.0,0,1+
8251_01,Earth,True,G/1332/S,TRAPPIST-1e,False,True,8251,1,1,G,S,0.0,0,0.0,0.0,0,1+
8252_01,Earth,False,F/1699/P,55 Cancri e,False,False,8252,1,3,F,P,52.0,0,465.0,79.0,101+,1+
8252_02,Earth,False,G/1341/P,TRAPPIST-1e,False,False,8252,2,3,G,P,0.0,0,0.0,0.0,0,1+
8252_03,Earth,True,G/1341/P,TRAPPIST-1e,False,False,8252,3,3,G,P,0.0,0,0.0,0.0,0,1+
8254_01,Mars,True,F/1700/P,TRAPPIST-1e,False,True,8254,1,1,F,P,0.0,0,0.0,0.0,0,1+
8255_01,Earth,False,G/1333/S,TRAPPIST-1e,False,False,8255,1,1,G,S,0.0,1-50,875.0,0.0,1-50,1+
8257_01,Mars,False,E/529/P,TRAPPIST-1e,False,False,8257,1,1,E,P,396.0,0,0.0,0.0,101+,1+
8259_01,Earth,False,G/1342/P,TRAPPIST-1e,False,False,8259,1,1,G,P,0.0,0,324.0,0.0,101+,1+
8260_01,Earth,False,F/1582/S,55 Cancri e,False,False,8260,1,3,F,S,84.0,1-50,629.0,0.0,1-50,1+
8260_02,Earth,False,G/1334/S,55 Cancri e,False,True,8260,2,3,G,S,0.0,0,0.0,0.0,0,1+
8260_03,Earth,True,G/1334/S,55 Cancri e,False,True,8260,3,3,G,S,0.0,0,0.0,0.0,0,1+
8261_01,Earth,True,G/1343/P,PSO J318.5-22,False,False,8261,1,1,G,P,0.0,0,0.0,0.0,0,1+
8264_01,Mars,False,F/1584/S,TRAPPIST-1e,False,True,8264,1,1,F,S,32.0,0,0.0,0.0,101+,1+
8265_01,Earth,True,G/1344/P,TRAPPIST-1e,False,False,8265,1,1,G,P,0.0,0,0.0,0.0,0,1+
8266_01,Earth,True,G/1345/P,TRAPPIST-1e,False,True,8266,1,1,G,P,0.0,0,0.0,0.0,0,1+
8267_01,Mars,False,E/530/P,TRAPPIST-1e,False,False,8267,1,2,E,P,304.0,0,946.0,0.0,1-50,1+
8267_02,Mars,True,F/1701/P,TRAPPIST-1e,False,True,8267,2,2,F,P,0.0,0,0.0,0.0,0,1+
8268_01,Europa,True,B/321/S,TRAPPIST-1e,False,True,8268,1,2,B,S,0.0,0,0.0,0.0,0,1+
8268_02,Europa,False,B/321/S,TRAPPIST-1e,False,False,8268,2,2,B,S,0.0,1-50,918.0,2346.0,0,1+
8270_01,Mars,False,F/1702/P,TRAPPIST-1e,False,True,8270,1,1,F,P,86.0,101+,0.0,0.0,101+,1+
8271_01,Earth,False,F/1586/S,TRAPPIST-1e,False,True,8271,1,1,F,S,29.0,101+,0.0,124.0,0,1+
8272_01,Mars,False,F/1587/S,TRAPPIST-1e,False,True,8272,1,3,F,S,0.0,0,0.0,0.0,0,1+
8272_02,Mars,True,F/1587/S,TRAPPIST-1e,False,True,8272,2,3,F,S,0.0,0,0.0,0.0,0,1+
8272_03,Mars,True,F/1587/S,TRAPPIST-1e,False,True,8272,3,3,F,S,0.0,0,0.0,0.0,0,1+
8273_01,Earth,False,G/1346/P,TRAPPIST-1e,False,False,8273,1,1,G,P,0.0,0,369.0,515.0,0,1+
8275_01,Mars,True,F/1588/S,TRAPPIST-1e,False,True,8275,1,1,F,S,0.0,0,0.0,0.0,0,1+
8276_01,Europa,False,C/273/P,TRAPPIST-1e,False,True,8276,1,2,C,P,0.0,0,0.0,0.0,0,1
8276_02,Europa,True,C/273/P,TRAPPIST-1e,False,True,8276,2,2,C,P,0.0,0,0.0,0.0,0,1+
8277_01,Earth,True,G/1348/P,55 Cancri e,False,True,8277,1,1,G,P,0.0,0,0.0,0.0,0,1+
8279_01,Earth,False,G/1349/P,TRAPPIST-1e,False,True,8279,1,1,G,P,0.0,101+,56.0,0.0,51-100,1+
8280_01,Earth,False,F/1703/P,TRAPPIST-1e,False,True,8280,1,1,F,P,0.0,0,22.0,0.0,101+,1+
8281_01,Earth,False,F/1704/P,TRAPPIST-1e,False,False,8281,1,1,F,P,0.0,1-50,453.0,17.0,101+,1+
8282_01,Earth,False,G/1336/S,TRAPPIST-1e,False,False,8282,1,1,G,S,67.0,0,0.0,86.0,101+,1+
8287_01,Mars,False,E/542/S,TRAPPIST-1e,False,False,8287,1,1,E,S,1242.0,0,0.0,0.0,101+,1+
8288_01,Mars,False,D/259/P,TRAPPIST-1e,False,False,8288,1,2,D,P,1852.0,0,0.0,7.0,101+,1+
8288_02,Mars,False,F/1705/P,TRAPPIST-1e,False,False,8288,2,2,F,P,1150.0,0,1.0,11.0,101+,1+
8289_01,Earth,True,G/1350/P,TRAPPIST-1e,False,False,8289,1,1,G,P,0.0,0,0.0,0.0,0,1+
8291_01,Earth,True,G/1339/S,TRAPPIST-1e,False,True,8291,1,1,G,S,0.0,0,0.0,0.0,0,1+
8292_01,Europa,True,C/310/S,TRAPPIST-1e,False,True,8292,1,1,C,S,0.0,0,0.0,0.0,0,1+
8294_01,Mars,True,E/543/S,TRAPPIST-1e,False,True,8294,1,1,E,S,0.0,0,0.0,0.0,0,1+
8295_01,Mars,False,F/1591/S,TRAPPIST-1e,False,False,8295,1,1,F,S,1309.0,0,0.0,0.0,0,1+
8297_01,Earth,False,F/1592/S,TRAPPIST-1e,False,False,8297,1,1,F,S,5.0,0,22.0,639.0,0,1+
8298_01,Mars,True,F/1593/S,TRAPPIST-1e,False,True,8298,1,1,F,S,0.0,0,0.0,0.0,0,1+
8300_01,Europa,False,C/274/P,TRAPPIST-1e,False,True,8300,1,1,C,P,0.0,0,1866.0,676.0,0,1
8301_01,Europa,False,C/275/P,TRAPPIST-1e,False,False,8301,1,1,C,P,1722.0,101+,87.0,920.0,0,1
8302_01,Earth,False,G/1340/S,TRAPPIST-1e,False,True,8302,1,2,G,S,0.0,0,0.0,0.0,0,1+
8302_02,Earth,False,F/1594/S,TRAPPIST-1e,False,False,8302,2,2,F,S,4.0,0,0.0,0.0,101+,1+
8303_01,Mars,False,F/1595/S,55 Cancri e,False,False,8303,1,1,F,S,218.0,0,497.0,0.0,101+,1+
8306_01,Earth,False,G/1351/P,TRAPPIST-1e,False,True,8306,1,3,G,P,0.0,0,0.0,0.0,0,1+
8306_02,Earth,True,G/1351/P,PSO J318.5-22,False,True,8306,2,3,G,P,0.0,0,0.0,0.0,0,1+
8306_03,Earth,False,G/1351/P,TRAPPIST-1e,False,False,8306,3,3,G,P,836.0,0,0.0,49.0,0,1+
8307_01,Europa,False,A/100/S,55 Cancri e,True,True,8307,1,2,A,S,0.0,101+,0.0,0.0,101+,1+
8307_02,Europa,True,A/100/S,TRAPPIST-1e,False,True,8307,2,2,A,S,0.0,0,0.0,0.0,0,1+
8310_01,Europa,True,E/545/S,55 Cancri e,False,True,8310,1,1,E,S,0.0,0,0.0,0.0,0,1
8313_01,Earth,False,G/1341/S,TRAPPIST-1e,False,False,8313,1,1,G,S,467.0,0,0.0,287.0,0,1+
8314_01,Europa,False,D/245/S,TRAPPIST-1e,False,False,8314,1,2,D,S,0.0,101+,31.0,5567.159999999996,0,1+
8314_02,Earth,False,D/245/S,55 Cancri e,True,True,8314,2,2,D,S,0.0,101+,2.0,654.0,0,1+
8315_01,Earth,False,F/1598/S,TRAPPIST-1e,False,False,8315,1,1,F,S,380.0,101+,0.0,85.0,101+,1+
8316_01,Earth,False,F/1709/P,55 Cancri e,False,False,8316,1,1,F,P,532.0,1-50,1.0,0.0,1-50,1+
8317_01,Earth,False,F/1710/P,55 Cancri e,False,False,8317,1,1,F,P,2.0,51-100,37.0,0.0,101+,1+
8318_01,Mars,True,F/1711/P,TRAPPIST-1e,False,True,8318,1,4,F,P,0.0,0,0.0,0.0,0,1+
8318_02,Mars,False,F/1711/P,TRAPPIST-1e,False,False,8318,2,4,F,P,1399.0,0,0.0,0.0,0,1+
8318_03,Mars,False,F/1711/P,55 Cancri e,False,False,8318,3,4,F,P,149.0,0,731.0,0.0,101+,1+
8318_04,Mars,True,F/1711/P,55 Cancri e,False,True,8318,4,4,F,P,0.0,0,0.0,0.0,0,1+
8319_01,Earth,False,F/1712/P,TRAPPIST-1e,False,False,8319,1,1,F,P,0.0,0,0.0,75.0,101+,1+
8320_01,Earth,True,G/1352/P,PSO J318.5-22,False,True,8320,1,1,G,P,0.0,0,0.0,0.0,0,1+
8321_01,Earth,False,F/1713/P,TRAPPIST-1e,False,False,8321,1,1,F,P,0.0,0,0.0,693.0,0,1+
8322_01,Europa,False,G/734/S,PSO J318.5-22,True,False,8322,1,2,G,S,0.0,1-50,4864.0,3902.0,0,1+
8322_02,Earth,True,C/312/S,55 Cancri e,False,True,8322,2,2,C,S,0.0,0,0.0,0.0,0,1+
8323_01,Earth,False,E/546/S,PSO J318.5-22,False,True,8323,1,1,E,S,0.0,101+,48.0,0.0,101+,1+
8324_01,Earth,True,G/1353/P,PSO J318.5-22,False,False,8324,1,1,G,P,0.0,0,0.0,0.0,0,1+
8326_01,Earth,False,G/1354/P,TRAPPIST-1e,False,False,8326,1,1,G,P,773.0,0,0.0,1.0,0,1+
8328_01,Earth,True,G/1356/P,TRAPPIST-1e,False,False,8328,1,1,G,P,0.0,0,0.0,0.0,0,1+
8329_01,Earth,True,G/1357/P,TRAPPIST-1e,False,False,8329,1,1,G,P,0.0,0,0.0,0.0,0,1+
8330_01,Earth,False,F/1600/S,TRAPPIST-1e,False,False,8330,1,1,F,S,799.0,0,4.0,0.0,0,1+
8332_01,Earth,True,G/1358/P,PSO J318.5-22,False,True,8332,1,1,G,P,0.0,0,0.0,0.0,0,1+
8333_01,Europa,False,C/313/S,55 Cancri e,False,False,8333,1,1,C,S,988.0,0,2274.0,3098.0,0,1+
8334_01,Earth,True,G/1359/P,PSO J318.5-22,False,True,8334,1,1,G,P,0.0,0,0.0,0.0,0,1+
8335_01,Mars,False,E/531/P,TRAPPIST-1e,False,False,8335,1,1,E,P,697.0,0,0.0,0.0,101+,1+
8336_01,Mars,True,E/547/S,TRAPPIST-1e,False,True,8336,1,1,E,S,0.0,0,0.0,0.0,0,1+
8338_01,Mars,True,F/1716/P,TRAPPIST-1e,False,True,8338,1,3,F,P,0.0,0,0.0,0.0,0,1+
8338_02,Mars,False,F/1716/P,TRAPPIST-1e,False,False,8338,2,3,F,P,506.0,0,829.0,0.0,1-50,1+
8338_03,Mars,True,F/1716/P,TRAPPIST-1e,False,True,8338,3,3,F,P,0.0,0,0.0,0.0,0,1+
8339_01,Europa,False,D/246/S,TRAPPIST-1e,False,False,8339,1,2,D,S,0.0,101+,1831.0,1797.0,0,1+
8339_02,Europa,False,D/246/S,TRAPPIST-1e,False,False,8339,2,2,D,S,0.0,101+,1098.0,2065.0,0,1+
8341_01,Earth,False,F/1601/S,TRAPPIST-1e,False,False,8341,1,1,F,S,477.0,0,0.0,46.0,101+,1+
8342_01,Europa,False,E/548/S,TRAPPIST-1e,False,True,8342,1,3,E,S,0.0,0,408.0,293.0,0,1+
8342_02,Europa,True,E/548/S,TRAPPIST-1e,False,True,8342,2,3,E,S,0.0,0,0.0,0.0,0,1+
8342_03,Europa,False,E/548/S,55 Cancri e,False,False,8342,3,3,E,S,0.0,101+,1294.0,274.0,1-50,1+
8343_01,Earth,False,F/1717/P,TRAPPIST-1e,False,False,8343,1,1,F,P,1403.0,101+,0.0,0.0,101+,1+
8344_01,Mars,True,D/247/S,TRAPPIST-1e,False,True,8344,1,3,D,S,0.0,0,0.0,0.0,0,1+
8344_02,Mars,False,D/247/S,TRAPPIST-1e,False,True,8344,2,3,D,S,30.0,101+,372.0,0.0,101+,1+
8344_03,Mars,True,D/247/S,TRAPPIST-1e,False,True,8344,3,3,D,S,0.0,0,0.0,0.0,0,1+
8345_01,Earth,False,F/1602/S,PSO J318.5-22,False,False,8345,1,1,F,S,0.0,0,16.0,248.0,101+,1+
8346_01,Earth,False,F/1718/P,TRAPPIST-1e,False,False,8346,1,1,F,P,41.0,1-50,0.0,647.0,51-100,1+
8348_01,Mars,True,E/532/P,TRAPPIST-1e,False,True,8348,1,1,E,P,0.0,0,0.0,0.0,0,1
8354_01,Europa,True,B/323/S,TRAPPIST-1e,False,True,8354,1,2,B,S,0.0,0,0.0,0.0,0,1+
8354_02,Europa,True,B/323/S,TRAPPIST-1e,False,True,8354,2,2,B,S,0.0,0,0.0,0.0,0,1+
8356_01,Earth,True,G/1361/P,PSO J318.5-22,False,False,8356,1,1,G,P,0.0,0,0.0,0.0,0,1+
8360_01,Europa,True,B/326/S,TRAPPIST-1e,False,True,8360,1,2,B,S,0.0,0,0.0,0.0,0,1+
8360_02,Europa,True,B/326/S,TRAPPIST-1e,False,True,8360,2,2,B,S,0.0,0,0.0,0.0,0,1+
8362_01,Earth,False,F/1720/P,TRAPPIST-1e,False,True,8362,1,1,F,P,49.0,101+,0.0,46.0,0,1+
8363_01,Europa,False,A/101/S,55 Cancri e,False,False,8363,1,2,A,S,0.0,101+,642.0,612.0,0,1+
8363_02,Europa,False,A/101/S,TRAPPIST-1e,False,False,8363,2,2,A,S,0.0,101+,1030.0,2273.0,1-50,1+
8365_01,Earth,True,G/1363/P,55 Cancri e,False,True,8365,1,1,G,P,0.0,0,0.0,0.0,0,1+
8366_01,Earth,False,G/1364/P,TRAPPIST-1e,False,False,8366,1,5,G,P,0.0,0,0.0,0.0,0,1+
8366_02,Earth,False,G/734/S,TRAPPIST-1e,False,False,8366,2,5,G,S,0.0,0,0.0,0.0,0,1+
8366_03,Earth,True,G/1364/P,TRAPPIST-1e,False,True,8366,3,5,G,P,0.0,0,0.0,0.0,0,1+
8366_04,Earth,False,G/1364/P,TRAPPIST-1e,False,False,8366,4,5,G,P,0.0,0,0.0,616.0,0,1+
8366_05,Earth,False,G/1364/P,TRAPPIST-1e,False,False,8366,5,5,G,P,0.0,0,0.0,0.0,0,1+
8368_01,Earth,True,G/1365/P,TRAPPIST-1e,False,True,8368,1,2,G,P,0.0,0,0.0,0.0,0,1+
8368_02,Earth,False,F/1721/P,55 Cancri e,False,True,8368,2,2,F,P,336.0,51-100,0.0,0.0,101+,1+
8369_01,Mars,True,F/1604/S,TRAPPIST-1e,False,True,8369,1,2,F,S,0.0,0,0.0,0.0,0,1+
8369_02,Mars,False,E/549/S,TRAPPIST-1e,True,True,8369,2,2,E,S,435.0,1-50,4.0,0.0,101+,1+
8371_01,Earth,False,F/1605/S,55 Cancri e,False,True,8371,1,1,F,S,0.0,0,115.0,0.0,101+,1+
8373_01,Earth,False,F/1606/S,TRAPPIST-1e,False,False,8373,1,1,F,S,1.0,1-50,0.0,484.0,101+,1+
8374_01,Europa,True,G/734/S,55 Cancri e,False,True,8374,1,1,G,S,0.0,0,0.0,0.0,0,1
8375_01,Earth,False,G/734/S,PSO J318.5-22,False,True,8375,1,1,G,S,64.0,0,0.0,640.0,0,1+
8376_01,Mars,True,F/1607/S,TRAPPIST-1e,False,True,8376,1,1,F,S,0.0,0,0.0,0.0,0,1+
8377_01,Mars,False,E/537/P,TRAPPIST-1e,False,False,8377,1,1,E,P,963.0,1-50,1.0,0.0,101+,1+
8378_01,Earth,False,F/1608/S,TRAPPIST-1e,False,False,8378,1,1,F,S,0.0,0,2810.0,9.0,101+,1+
8379_01,Earth,False,F/1609/S,TRAPPIST-1e,False,False,8379,1,1,F,S,462.0,0,0.0,240.0,0,1+
8380_01,Earth,True,G/1367/P,PSO J318.5-22,False,True,8380,1,1,G,P,0.0,0,0.0,0.0,0,1+
8381_01,Earth,False,E/550/S,TRAPPIST-1e,False,False,8381,1,1,E,S,0.0,0,788.0,3.0,0,1+
8382_01,Europa,False,C/277/P,TRAPPIST-1e,False,False,8382,1,1,C,P,0.0,101+,2750.0,2367.0,0,1+
8383_01,Earth,True,G/1368/P,TRAPPIST-1e,False,False,8383,1,7,G,P,0.0,0,0.0,0.0,0,1+
8383_02,Earth,True,G/1368/P,TRAPPIST-1e,False,False,8383,2,7,G,P,0.0,0,0.0,0.0,0,1+
8383_03,Earth,False,G/1368/P,TRAPPIST-1e,False,True,8383,3,7,G,P,0.0,0,0.0,0.0,0,1+
