PassengerId,CryoSleep,VIP,Transported,Group,GroupNum,GroupSize,Side,RoomService_Trimmed,Spa_Trimmed,VRDeck_Trimmed,FamilySize_Cat,HomePlanet_Europa,HomePlanet_Mars,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,FoodCourt_Cat_1-50,FoodCourt_Cat_101+,FoodCourt_Cat_51-100,ShoppingMall_Cat_1-50,ShoppingMall_Cat_101+,ShoppingMall_Cat_51-100,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
6729_01,0,0,0,6729,1,3,1,0.0,1701.0,21.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6729_02,1,0,1,6729,2,3,1,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6729_03,0,0,0,6729,3,3,1,2664.0,109.0,2.0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6730_01,0,0,1,6730,1,1,1,0.0,49.0,0.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
6731_01,0,0,0,6731,1,1,0,3087.24,0.0,0.0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
6734_01,0,0,1,6734,1,4,1,0.0,671.0,8.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6734_02,1,0,1,6734,2,4,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6734_03,1,1,1,6734,3,4,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6734_04,1,0,1,6734,4,4,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6736_01,0,0,1,6736,1,1,1,1373.0,920.0,6.0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
6739_01,0,0,1,6739,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
6741_01,0,0,1,6741,1,2,1,0.0,455.0,71.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
6741_02,0,0,0,6741,2,2,1,103.0,1611.0,22.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
6742_01,0,0,1,6742,1,1,1,1288.0,0.0,1.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
6744_01,0,0,0,6744,1,5,0,1244.0,0.0,3.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6744_02,0,0,0,6744,2,5,0,1717.0,0.0,48.0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
6744_03,0,0,0,6744,3,5,0,1337.0,0.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6744_04,1,0,0,6744,4,5,0,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6744_05,0,0,0,6744,5,5,0,1203.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
6745_01,0,0,0,6745,1,1,0,545.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
6746_01,1,0,1,6746,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6747_01,1,0,1,6747,1,1,0,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
6748_01,1,0,1,6748,1,4,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6748_02,0,0,1,6748,2,4,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6748_03,0,0,0,6748,3,4,1,1610.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
6748_04,0,0,0,6748,4,4,1,470.0,45.0,539.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6749_01,0,0,1,6749,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
6750_01,0,0,0,6750,1,1,0,0.0,1.0,364.0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
6751_01,1,0,1,6751,1,2,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6751_02,1,0,0,6751,2,2,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6753_01,1,0,1,6753,1,2,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6753_02,0,0,0,6753,2,2,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6754_01,0,1,1,6754,1,1,1,0.0,2.0,896.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6756_01,0,0,0,6756,1,3,0,0.0,726.0,19.0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
6756_02,0,0,1,6756,2,3,0,0.0,4.0,6.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
6756_03,0,0,1,6756,3,3,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6757_01,0,0,0,6757,1,1,1,1964.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6758_01,0,0,0,6758,1,1,0,76.0,0.0,25.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
6760_01,0,0,1,6760,1,1,0,51.0,0.0,5.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
6761_01,1,0,1,6761,1,2,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6761_02,0,0,0,6761,2,2,0,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6762_01,0,0,0,6762,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
6763_01,0,0,1,6763,1,1,0,0.0,26.0,104.0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
6764_01,0,0,0,6764,1,2,1,2937.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6764_02,0,0,1,6764,2,2,1,76.0,102.0,23.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6765_01,1,0,1,6765,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6766_01,0,0,0,6766,1,3,0,399.0,0.0,137.0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
6766_02,1,0,1,6766,2,3,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6766_03,1,0,1,6766,3,3,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6773_01,0,0,0,6773,1,1,0,47.0,0.0,3047.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6774_01,1,0,1,6774,1,3,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6774_02,1,0,0,6774,2,3,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6774_03,0,0,0,6774,3,3,0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6775_01,1,0,1,6775,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6776_01,0,0,0,6776,1,1,0,1.0,691.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6778_01,0,0,0,6778,1,1,1,0.0,0.0,1417.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
6779_01,0,0,1,6779,1,4,1,0.0,1.0,322.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
6779_02,1,0,1,6779,2,4,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6779_03,1,0,1,6779,3,4,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6779_04,0,0,1,6779,4,4,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6780_01,1,0,1,6780,1,2,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6780_02,0,0,1,6780,2,2,1,2167.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
6782_01,0,0,0,6782,1,1,1,0.0,72.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
6784_01,0,0,0,6784,1,2,1,0.0,8.0,698.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6784_02,0,0,1,6784,2,2,1,0.0,0.0,401.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
6786_01,0,0,0,6786,1,1,0,8.0,1052.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6787_01,0,0,1,6787,1,7,0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6787_02,0,0,0,6787,2,7,0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6787_03,0,0,0,6787,3,7,0,108.0,13.0,0.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
6787_04,1,0,1,6787,4,7,0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6787_05,1,0,1,6787,5,7,0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6787_06,0,0,1,6787,6,7,0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6787_07,0,0,0,6787,7,7,0,113.0,0.0,630.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
6788_01,0,0,0,6788,1,1,0,2.0,71.0,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
6789_01,0,0,1,6789,1,1,0,866.0,0.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6792_01,0,0,1,6792,1,1,0,145.0,30.0,40.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6794_01,0,0,1,6794,1,1,1,20.0,36.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6796_01,0,0,0,6796,1,1,0,470.0,182.0,52.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6798_01,0,0,1,6798,1,1,0,3.0,0.0,742.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
6799_01,1,0,1,6799,1,1,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6800_01,1,0,1,6800,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6801_01,0,1,1,6801,1,1,1,0.0,97.0,440.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
6802_01,0,0,0,6802,1,1,0,1751.0,12.0,672.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6805_01,0,0,0,6805,1,1,1,52.0,700.0,1.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6806_01,0,0,1,6806,1,1,1,14.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
6808_01,0,0,0,6808,1,1,0,0.0,38.0,599.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6810_01,1,0,1,6810,1,5,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6810_02,0,0,1,6810,2,5,1,768.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
6810_03,1,0,1,6810,3,5,1,0.0,0.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6810_04,1,0,1,6810,4,5,1,0.0,0.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6810_05,1,0,1,6810,5,5,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6813_01,0,0,0,6813,1,1,0,38.0,217.0,115.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
6814_01,0,0,1,6814,1,1,1,1339.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6816_01,1,0,0,6816,1,6,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6816_02,0,0,0,6816,2,6,0,944.0,0.0,75.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6816_03,1,0,1,6816,3,6,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6816_04,0,0,1,6816,4,6,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6816_05,1,0,0,6816,5,6,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6816_06,1,0,1,6816,6,6,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6817_01,0,0,0,6817,1,1,1,21.0,178.0,431.0,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
6818_01,0,0,1,6818,1,1,0,32.0,0.0,9.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
6820_01,0,0,0,6820,1,1,0,0.0,1490.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6821_01,0,0,0,6821,1,1,0,142.0,0.0,204.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
6822_01,0,0,0,6822,1,1,1,0.0,0.0,163.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
6824_01,0,0,1,6824,1,1,1,0.0,444.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6825_01,1,0,1,6825,1,2,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6825_02,0,0,0,6825,2,2,1,3087.24,2.0,256.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6826_01,0,0,0,6826,1,1,1,0.0,1600.0,15.0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
6827_01,0,0,0,6827,1,4,1,181.0,2618.0,1949.0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6827_02,1,0,1,6827,2,4,1,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6827_03,1,0,1,6827,3,4,1,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6827_04,0,0,1,6827,4,4,1,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6829_01,1,0,1,6829,1,3,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6829_02,0,0,0,6829,2,3,0,355.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
6829_03,1,0,0,6829,3,3,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6831_01,1,0,0,6831,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6832_01,1,0,1,6832,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6833_01,0,0,1,6833,1,1,1,7.0,716.0,800.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6834_01,1,0,1,6834,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6837_01,1,0,1,6837,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6839_01,0,0,0,6839,1,1,1,1912.0,2.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6840_01,1,0,1,6840,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6841_01,1,0,1,6841,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6843_01,1,0,1,6843,1,2,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6843_02,1,0,1,6843,2,2,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6844_01,0,0,0,6844,1,1,1,71.0,0.0,890.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
6848_01,1,0,1,6848,1,1,0,0.0,0.0,0.0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6850_01,0,0,0,6850,1,3,0,735.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
6850_02,1,0,0,6850,2,3,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6850_03,0,0,0,6850,3,3,0,2.0,0.0,773.0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
6851_01,0,0,1,6851,1,1,1,0.0,0.0,18.0,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
6853_01,0,0,0,6853,1,1,0,0.0,4094.0,124.0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
6854_01,0,0,0,6854,1,1,0,3087.24,0.0,0.0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
6857_01,0,0,0,6857,1,1,1,22.0,0.0,33.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
6858_01,1,0,1,6858,1,4,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6858_02,1,0,1,6858,2,4,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6858_03,0,0,0,6858,3,4,0,0.0,310.0,4674.0,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6858_04,0,0,1,6858,4,4,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6859_01,1,0,1,6859,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6861_01,1,0,1,6861,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6862_01,1,0,1,6862,1,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6862_02,0,0,0,6862,2,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6863_01,0,0,0,6863,1,1,1,0.0,0.0,17.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
6864_01,1,0,1,6864,1,2,0,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6864_02,1,0,1,6864,2,2,0,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6865_01,0,0,0,6865,1,2,1,69.0,4232.0,3798.0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
6865_02,1,0,1,6865,2,2,1,0.0,0.0,0.0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6866_01,0,0,1,6866,1,2,1,0.0,14.0,57.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6866_02,0,0,0,6866,2,2,1,3087.24,5294.519999999993,192.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
6868_01,0,0,0,6868,1,1,0,0.0,2134.0,25.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
6869_01,0,0,0,6869,1,1,0,0.0,3.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6871_01,0,0,1,6871,1,1,1,190.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
6873_01,0,0,1,6873,1,1,0,362.0,104.0,829.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
6879_01,1,0,1,6879,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6880_01,0,1,0,6880,1,2,1,2191.0,1.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6880_02,1,0,0,6880,2,2,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6882_01,1,0,1,6882,1,2,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6882_02,0,0,0,6882,2,2,0,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6883_01,0,0,1,6883,1,1,1,0.0,0.0,398.0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
6885_01,1,0,1,6885,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6887_01,0,0,0,6887,1,1,1,0.0,5.0,545.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
6889_01,0,0,0,6889,1,1,1,862.0,0.0,59.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6891_01,0,0,1,6891,1,1,0,725.0,0.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6892_01,0,0,1,6892,1,1,1,0.0,1.0,2.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
6893_01,1,0,1,6893,1,1,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6894_01,1,0,1,6894,1,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6894_02,0,0,1,6894,2,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6894_03,0,0,1,6894,3,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6895_01,0,0,0,6895,1,1,0,0.0,2585.0,1919.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6896_01,0,0,0,6896,1,3,1,473.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
6896_02,0,0,1,6896,2,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6896_03,0,0,1,6896,3,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6898_01,0,0,1,6898,1,1,1,146.0,0.0,18.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
6899_01,0,0,1,6899,1,2,0,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6899_02,0,0,0,6899,2,2,0,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6900_01,1,0,1,6900,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6901_01,0,0,0,6901,1,1,1,501.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6902_01,1,0,1,6902,1,1,0,0.0,0.0,0.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6903_01,0,0,0,6903,1,1,0,0.0,1483.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6905_01,0,0,0,6905,1,3,1,130.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
6905_02,0,0,0,6905,2,3,1,0.0,938.0,44.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6905_03,0,0,1,6905,3,3,1,43.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
6906_01,0,0,1,6906,1,3,0,1719.0,0.0,14.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6906_02,0,0,0,6906,2,3,0,528.0,11.0,0.0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6906_03,1,0,1,6906,3,3,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6907_01,1,0,1,6907,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6908_01,0,0,0,6908,1,1,1,0.0,854.0,5567.159999999996,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
6910_01,0,0,0,6910,1,1,1,173.0,580.0,1.0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
6911_01,0,0,1,6911,1,1,1,118.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6912_01,0,0,0,6912,1,1,0,0.0,2814.0,318.0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6913_01,1,0,1,6913,1,2,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6913_02,0,0,0,6913,2,2,1,1988.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
6915_01,1,0,1,6915,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6917_01,0,1,0,6917,1,1,0,995.0,0.0,739.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6918_01,1,0,1,6918,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6920_01,0,0,0,6920,1,1,1,0.0,5.0,975.0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
6921_01,0,0,1,6921,1,6,1,0.0,100.0,0.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
6921_02,1,0,1,6921,2,6,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6921_03,0,0,1,6921,3,6,1,69.0,0.0,214.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6921_04,0,1,1,6921,4,6,1,0.0,928.0,372.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6921_05,1,0,1,6921,5,6,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
